date,store_id,product_category,region,units_sold,revenue,discount,marketing_spend,holiday
2024-05-18,S002,Home,South,45,4224.33,10.0,191.01,0
2024-05-18,S002,Fashion,South,36,2282.28,10.0,250.86,0
2024-05-19,S001,Electronics,North,43,7825.66,10.0,258.49,0
2024-05-19,S001,Home,North,32,3216.03,5.0,605.54,0
2024-05-19,S001,Fashion,North,53,3823.73,5.0,162.68,0
2024-05-19,S002,Electronics,South,50,17543.78,15.0,833.93,0
2024-05-19,S002,Home,South,43,2152.24,10.0,445.26,0
2024-05-19,S002,Fashion,South,58,3421.69,15.0,638.33,0
2024-05-20,S001,Electronics,North,56,13796.26,15.0,631.5,0
2024-05-20,S001,Home,North,36,3272.26,10.0,461.06,0
2024-05-20,S001,Fashion,North,46,3181.82,0.0,238.6,0
2024-05-20,S002,Electronics,South,53,17448.6,0.0,809.22,0
2024-05-20,S002,Home,South,40,1973.58,10.0,509.39,0
2024-05-20,S002,Fashion,South,29,1294.18,0.0,406.51,0
2024-05-21,S001,Electronics,North,41,10949.94,5.0,1008.28,0
2024-05-21,S001,Home,North,42,1873.76,5.0,977.51,0
2024-05-21,S001,Fashion,North,45,3206.16,15.0,712.46,0
2024-05-21,S002,Electronics,South,41,17055.97,0.0,342.55,0
2024-05-21,S002,Home,South,38,3610.77,5.0,374.64,0
2024-05-21,S002,Fashion,South,48,2509.81,10.0,267.25,0
2024-05-22,S001,Electronics,North,37,8135.18,10.0,203.15,0
2024-05-22,S001,Home,North,41,2852.52,10.0,1099.28,0
2024-05-22,S001,Fashion,North,25,1943.82,0.0,936.63,0
2024-05-22,S002,Electronics,South,53,12948.44,15.0,1199.51,0
2024-05-22,S002,Home,South,39,3479.2,0.0,1010.31,0
2024-05-22,S002,Fashion,South,36,2271.31,10.0,1101.67,0
2024-05-23,S001,Electronics,North,24,9757.89,0.0,155.27,0
2024-05-23,S001,Home,North,41,3112.85,0.0,276.75,0
2024-05-23,S001,Fashion,North,32,2517.3,0.0,361.23,0
2024-05-23,S002,Electronics,South,41,11583.85,0.0,409.15,0
2024-05-23,S002,Home,South,38,3675.76,5.0,981.59,0
2024-05-23,S002,Fashion,South,44,2980.4,10.0,360.63,0
2024-05-24,S001,Electronics,North,50,18492.5,5.0,1122.06,0
2024-05-24,S001,Home,North,42,1692.09,5.0,357.87,0
2024-05-24,S001,Fashion,North,49,3480.24,10.0,1157.64,0
2024-05-24,S002,Electronics,South,48,18649.92,5.0,846.35,0
2024-05-24,S002,Home,South,43,2285.45,15.0,1141.88,0
2024-05-24,S002,Fashion,South,49,4276.92,0.0,1159.7,0
2024-05-25,S001,Electronics,North,46,12401.6,10.0,876.87,0
2024-05-25,S001,Home,North,39,3955.67,5.0,387.15,0
2024-05-25,S001,Fashion,North,53,1852.07,0.0,1129.03,0
2024-05-25,S002,Electronics,South,36,12265.47,0.0,201.6,0
2024-05-25,S002,Home,South,49,2341.52,20.0,265.52,0
2024-05-25,S002,Fashion,South,32,2594.71,10.0,618.06,0
2024-05-26,S001,Electronics,North,45,11690.31,10.0,929.25,0
2024-05-26,S001,Home,North,64,6132.73,15.0,1073.05,0
2024-05-26,S001,Fashion,North,44,1772.92,10.0,445.27,0
2024-05-26,S002,Electronics,South,39,14981.4,5.0,476.32,0
2024-05-26,S002,Home,South,34,2295.4,15.0,231.88,0
2024-05-26,S002,Fashion,South,50,2911.84,10.0,429.94,0
2024-05-27,S001,Electronics,North,43,11733.35,0.0,280.85,0
2024-05-27,S001,Home,North,44,4535.17,10.0,906.3,0
2024-05-27,S001,Fashion,North,52,2899.8,10.0,1003.08,0
2024-05-27,S002,Electronics,South,41,16529.92,0.0,459.47,0
2024-05-27,S002,Home,South,31,1534.4,0.0,981.08,0
2024-05-27,S002,Fashion,South,58,2051.97,0.0,1178.63,0
2024-05-28,S001,Electronics,North,52,14308.37,15.0,754.33,0
2024-05-28,S001,Home,North,29,2477.7,0.0,213.59,0
2024-05-28,S001,Fashion,North,37,1007.23,20.0,425.99,0
2024-05-28,S002,Electronics,South,37,10111.24,10.0,158.04,0
2024-05-28,S002,Home,South,40,2474.52,10.0,349.17,0
2024-05-28,S002,Fashion,South,42,2434.31,15.0,1005.91,0
2024-05-29,S001,Electronics,North,39,8760.33,5.0,485.9,0
2024-05-29,S001,Home,North,42,2969.97,10.0,193.16,0
2024-05-29,S001,Fashion,North,49,4698.6,0.0,1025.0,0
2024-05-29,S002,Electronics,South,43,10135.03,10.0,523.07,0
2024-05-29,S002,Home,South,40,3301.03,0.0,1125.81,0
2024-05-29,S002,Fashion,South,42,2367.03,10.0,135.92,0
2024-05-30,S001,Electronics,North,44,14770.14,10.0,277.34,0
2024-05-30,S001,Home,North,35,1639.51,5.0,175.3,0
2024-05-30,S001,Fashion,North,48,2241.53,20.0,774.08,0
2024-05-30,S002,Electronics,South,46,17702.17,5.0,705.73,0
2024-05-30,S002,Home,South,36,1570.43,10.0,996.14,0
2024-05-30,S002,Fashion,South,36,2875.05,5.0,490.39,0
2024-05-31,S001,Electronics,North,36,8004.22,0.0,823.98,0
2024-05-31,S001,Home,North,36,2647.25,0.0,1010.03,0
2024-05-31,S001,Fashion,North,35,2088.28,15.0,285.02,0
2024-05-31,S002,Electronics,South,58,11113.75,20.0,904.63,0
2024-05-31,S002,Home,South,52,3760.04,20.0,1074.8,0
2024-05-31,S002,Fashion,South,51,3143.03,15.0,543.53,0
2024-06-01,S001,Electronics,North,56,11679.41,5.0,845.18,0
2024-06-01,S001,Home,North,58,5615.32,10.0,1016.22,0
2024-06-01,S001,Fashion,North,51,4725.67,5.0,574.43,0
2024-06-01,S002,Electronics,South,54,12795.72,10.0,632.42,0
2024-06-01,S002,Home,South,49,4574.45,5.0,730.35,0
2024-06-01,S002,Fashion,South,56,4759.49,10.0,480.39,0
2024-06-02,S001,Electronics,North,50,21251.01,5.0,1141.43,0
2024-06-02,S001,Home,North,51,4257.71,10.0,128.35,0
2024-06-02,S001,Fashion,North,44,2401.4,0.0,856.85,0
2024-06-02,S002,Electronics,South,53,11241.19,5.0,701.1,0
2024-06-02,S002,Home,South,47,2086.5,5.0,288.03,0
2024-06-02,S002,Fashion,South,50,1566.37,0.0,532.41,0
2024-06-03,S001,Electronics,North,51,8555.81,10.0,827.89,0
2024-06-03,S001,Home,North,52,2114.81,20.0,1018.44,0
2024-06-03,S001,Fashion,North,49,1418.17,15.0,354.62,0
2024-06-03,S002,Electronics,South,52,13388.62,10.0,143.33,0
2024-06-03,S002,Home,South,40,3134.45,10.0,131.52,0
2024-06-03,S002,Fashion,South,54,3176.75,20.0,537.45,0
2024-06-04,S001,Electronics,North,56,13383.93,15.0,402.76,0
2024-06-04,S001,Home,North,38,2815.41,0.0,704.86,0
2024-06-04,S001,Fashion,North,52,4215.99,15.0,1015.6,0
2024-06-04,S002,Electronics,South,47,14171.24,0.0,1123.44,0
2024-06-04,S002,Home,South,29,1645.44,15.0,471.2,0
2024-06-04,S002,Fashion,South,46,1776.45,10.0,534.03,0
2024-06-05,S001,Electronics,North,53,9924.4,15.0,729.2,0
2024-06-05,S001,Home,North,43,2968.83,5.0,394.99,0
2024-06-05,S001,Fashion,North,45,3859.79,0.0,847.67,0
2024-06-05,S002,Electronics,South,47,10581.5,10.0,312.78,0
2024-06-05,S002,Home,South,47,2912.53,15.0,1074.69,0
2024-06-05,S002,Fashion,South,42,3632.02,10.0,364.58,0
2024-06-06,S001,Electronics,North,51,16440.35,15.0,840.4,0
2024-06-06,S001,Home,North,42,2330.43,10.0,496.52,0
2024-06-06,S001,Fashion,North,56,4448.11,20.0,189.35,0
2024-06-06,S002,Electronics,South,61,19063.22,10.0,418.38,0
2024-06-06,S002,Home,South,46,4721.61,5.0,552.31,0
2024-06-06,S002,Fashion,South,41,2792.17,20.0,321.68,0
2024-06-07,S001,Electronics,North,50,17399.16,10.0,1005.6,0
2024-06-07,S001,Home,North,42,1721.72,15.0,378.33,0
2024-06-07,S001,Fashion,North,57,2551.15,20.0,238.55,0
2024-06-07,S002,Electronics,South,57,17588.23,10.0,844.13,0
2024-06-07,S002,Home,South,38,3470.84,10.0,850.79,0
2024-06-07,S002,Fashion,South,43,1883.4,10.0,348.9,0
2024-06-08,S001,Electronics,North,59,20528.93,15.0,787.86,0
2024-06-08,S001,Home,North,44,2517.23,15.0,149.5,0
2024-06-08,S001,Fashion,North,59,1467.66,20.0,626.38,0
2024-06-08,S002,Electronics,South,33,5878.76,5.0,189.76,0
2024-06-08,S002,Home,South,42,2540.62,5.0,794.51,0
2024-06-08,S002,Fashion,South,64,1742.51,20.0,830.21,0
2024-06-09,S001,Electronics,North,57,10195.18,10.0,1079.42,0
2024-06-09,S001,Home,North,64,3875.14,10.0,198.86,0
2024-06-09,S001,Fashion,North,60,3047.69,5.0,1108.99,0
2024-06-09,S002,Electronics,South,48,18276.68,10.0,678.02,0
2024-06-09,S002,Home,South,57,3266.06,10.0,971.41,0
2024-06-09,S002,Fashion,South,48,2162.87,5.0,101.22,0
2024-06-10,S001,Electronics,North,53,17971.93,10.0,828.02,0
2024-06-10,S001,Home,North,44,3347.24,10.0,455.88,0
2024-06-10,S001,Fashion,North,43,1645.81,0.0,477.0,0
2024-06-10,S002,Electronics,South,58,19254.2,15.0,542.23,0
2024-06-10,S002,Home,South,30,1810.76,0.0,230.04,0
2024-06-10,S002,Fashion,South,52,4590.71,10.0,114.19,0
2024-06-11,S001,Electronics,North,52,15359.56,10.0,1153.39,0
2024-06-11,S001,Home,North,44,2815.49,10.0,517.98,0
2024-06-11,S001,Fashion,North,37,1633.61,0.0,364.33,0
2024-06-11,S002,Electronics,South,53,16293.53,5.0,1186.07,0
2024-06-11,S002,Home,South,63,3334.23,20.0,1060.98,0
2024-06-11,S002,Fashion,South,46,3662.09,5.0,436.32,0
2024-06-12,S001,Electronics,North,54,11011.44,5.0,850.41,0
2024-06-12,S001,Home,North,41,3544.21,10.0,736.34,0
2024-06-12,S001,Fashion,North,66,4461.85,15.0,928.82,0
2024-06-12,S002,Electronics,South,43,11043.53,0.0,305.3,0
2024-06-12,S002,Home,South,43,1936.7,10.0,587.34,0
2024-06-12,S002,Fashion,South,51,3482.24,0.0,1159.83,0
2024-06-13,S001,Electronics,North,55,16185.17,10.0,744.12,0
2024-06-13,S001,Home,North,37,3516.66,10.0,357.11,0
2024-06-13,S001,Fashion,North,38,1868.06,10.0,145.74,0
2024-06-13,S002,Electronics,South,62,21010.41,15.0,775.0,0
2024-06-13,S002,Home,South,58,3810.62,15.0,741.44,0
2024-06-13,S002,Fashion,South,41,2596.92,15.0,308.93,0
2024-06-14,S001,Electronics,North,51,14787.1,20.0,494.48,0
2024-06-14,S001,Home,North,55,3568.65,15.0,535.53,0
2024-06-14,S001,Fashion,North,51,-50.0,20.0,553.51,0
2024-06-14,S002,Electronics,South,53,9906.36,5.0,1166.25,0
2024-06-14,S002,Home,South,46,4960.55,10.0,473.24,0
2024-06-14,S002,Fashion,South,40,2358.14,5.0,596.91,0
2024-06-15,S001,Electronics,North,41,12480.36,15.0,226.66,0
2024-06-15,S001,Home,North,43,1738.24,10.0,586.24,0
2024-06-15,S001,Fashion,North,67,2257.34,20.0,995.1,0
2024-06-15,S002,Electronics,South,53,16078.19,10.0,625.16,0
2024-06-15,S002,Home,South,46,2316.66,5.0,541.61,0
2024-06-15,S002,Fashion,South,46,1595.52,0.0,907.8,0
2024-06-16,S001,Electronics,North,54,13281.4,10.0,707.6,0
2024-06-16,S001,Home,North,61,2544.2,10.0,983.31,0
2024-06-16,S001,Fashion,North,53,1758.65,20.0,722.44,0
2024-06-16,S002,Electronics,South,41,13275.47,5.0,266.59,0
2024-06-16,S002,Home,South,56,4761.12,20.0,188.68,0
2024-06-16,S002,Fashion,South,60,4342.0,10.0,188.21,0
2024-06-17,S001,Electronics,North,60,10892.24,15.0,1011.52,0
2024-06-17,S001,Home,North,55,2383.58,20.0,1062.65,0
2024-06-17,S001,Fashion,North,49,3746.13,0.0,894.27,0
2024-06-17,S002,Electronics,South,42,11715.92,10.0,1129.53,0
2024-06-17,S002,Home,South,51,3067.69,20.0,990.64,0
2024-06-17,S002,Fashion,South,46,1501.76,5.0,808.35,0
2024-06-18,S001,Electronics,North,52,12459.03,20.0,759.41,0
2024-06-18,S001,Home,North,40,3607.65,15.0,153.2,0
2024-06-18,S001,Fashion,North,49,4472.27,5.0,746.8,0
2024-06-18,S002,Electronics,South,65,18874.06,15.0,794.6,0
2024-06-18,S002,Home,South,64,2951.12,20.0,555.56,0
2024-06-18,S002,Fashion,South,56,2257.27,10.0,788.22,0
2024-06-19,S001,Electronics,North,49,10638.18,10.0,165.55,0
2024-06-19,S001,Home,North,51,3842.68,0.0,833.17,0
2024-06-19,S001,Fashion,North,37,1261.4,0.0,279.7,0
2024-06-19,S002,Electronics,South,44,12295.38,10.0,537.57,0
2024-06-19,S002,Home,South,47,1796.28,15.0,521.06,0
2024-06-19,S002,Fashion,South,38,2574.63,10.0,178.27,0
2024-06-20,S001,Electronics,North,58,18494.69,10.0,1065.84,0
2024-06-20,S001,Home,North,38,3264.15,20.0,150.14,0
2024-06-20,S001,Fashion,North,41,1634.37,0.0,426.27,0
2024-06-20,S002,Electronics,South,46,12728.1,0.0,670.42,0
2024-06-20,S002,Home,South,57,2367.02,10.0,1188.46,0
2024-06-20,S002,Fashion,South,31,2269.54,10.0,104.61,0
2024-06-21,S001,Electronics,North,49,11931.27,10.0,551.87,0
2024-06-21,S001,Home,North,36,4195.35,0.0,294.79,0
2024-06-21,S001,Fashion,North,48,1997.32,15.0,759.3,0
2024-06-21,S002,Electronics,South,32,12650.52,0.0,206.66,0
2024-06-21,S002,Home,South,52,2144.32,10.0,,0
2024-06-21,S002,Fashion,South,44,3870.43,5.0,408.66,0
2024-06-22,S001,Electronics,North,52,12514.19,0.0,1191.77,0
2024-06-22,S001,Home,North,48,5392.55,5.0,539.27,0
2024-06-22,S001,Fashion,North,62,3351.77,15.0,298.98,0
2024-06-22,S002,Electronics,South,51,17215.36,15.0,736.2,0
2024-06-22,S002,fashion,South,45,3296.95,0.0,1053.07,0
2024-06-22,S002,Fashion,South,56,3807.47,5.0,703.45,0
2024-06-23,S001,Electronics,North,46,9931.98,0.0,1196.18,0
2024-06-23,S001,Home,North,64,5650.85,20.0,274.61,0
2024-06-23,S001,Fashion,North,62,4143.46,20.0,1097.75,0
2024-06-23,S002,Electronics,South,42,11036.7,5.0,632.18,0
2024-06-23,S002,Home,South,52,3944.2,10.0,753.16,0
2024-06-23,S002,Fashion,South,43,3843.41,0.0,727.32,0
2024-06-24,S001,Electronics,North,46,10947.46,5.0,127.72,0
2024-06-24,S001,Home,North,56,5226.45,10.0,864.45,0
2024-06-24,S001,Fashion,North,45,2061.72,10.0,908.53,0
2024-06-24,S002,Electronics,South,51,14628.38,10.0,561.01,0
2024-06-24,S002,Home,South,26,2567.99,0.0,417.0,0
2024-06-24,S002,Fashion,South,44,4170.59,10.0,126.34,0
2024-06-25,S001,Electronics,North,50,14788.96,10.0,291.85,0
2024-06-25,S001,Home,North,40,4022.14,10.0,548.1,0
2024-06-25,S001,Fashion,North,42,4252.61,0.0,315.92,0
2024-06-25,S002,Electronics,South,63,15851.43,15.0,756.64,0
2024-06-25,S002,Home,South,47,2312.54,20.0,924.85,0
2024-06-25,S002,Fashion,South,42,2289.56,0.0,318.51,0
2024-06-26,S001,Electronics,North,65,11818.48,10.0,710.65,0
2024-06-26,S001,Home,North,28,2280.49,0.0,196.57,0
2024-06-26,S001,Fashion,North,51,1507.23,5.0,335.39,0
2024-06-26,S002,Electronics,South,52,18515.81,10.0,814.32,0
2024-06-26,S002,Home,South,58,5396.45,0.0,1126.03,0
2024-06-26,S002,Fashion,South,49,4302.43,20.0,846.97,0
2024-06-27,S001,Electronics,North,54,12782.51,5.0,892.17,0
2024-06-27,S001,Home,North,35,3805.51,0.0,342.72,0
2024-06-27,S001,Fashion,North,54,4412.9,10.0,650.06,0
2024-06-27,S002,Electronics,South,43,9665.78,5.0,443.86,0
2024-06-27,S002,Home,South,50,4614.81,10.0,1174.22,0
2024-06-27,S002,Fashion,South,55,5308.93,10.0,942.44,0
2024-06-28,S001,Electronics,North,52,17433.85,0.0,532.91,0
2024-06-28,S001,Home,North,48,2806.93,10.0,327.5,0
2024-06-28,S001,Fashion,North,44,2472.07,10.0,570.21,0
2024-06-28,S002,Electronics,South,49,19184.21,0.0,396.08,0
2024-06-28,S002,Home,South,50,5115.27,5.0,1100.18,0
2024-06-28,S002,Fashion,South,54,2597.79,20.0,301.09,0
2024-06-29,S001,Electronics,North,39,9637.12,0.0,473.16,0
2024-06-29,S001,Home,North,52,4863.73,15.0,448.64,0
2024-06-29,S001,Fashion,North,59,2093.04,15.0,432.71,0
2024-06-29,S002,Electronics,South,64,18651.44,20.0,859.36,0
2024-06-29,S002,Home,South,51,2276.47,10.0,464.78,0
2024-06-29,S002,Fashion,South,70,5885.35,15.0,443.27,0
2024-06-30,S001,Electronics,North,62,18996.44,20.0,251.03,0
2024-06-30,S001,Home,North,53,2757.42,20.0,993.14,0
2024-06-30,S001,Fashion,North,60,5053.07,0.0,1044.36,0
2024-06-30,S002,Electronics,South,58,11121.68,15.0,377.55,0
2024-06-30,S002,Home,South,57,3424.05,15.0,159.0,0
2024-06-30,S002,Fashion,South,54,3392.6,15.0,285.11,0
2024-07-01,S001,Electronics,North,67,17338.0,15.0,308.12,0
2024-07-01,S001,Home,North,54,4440.88,15.0,1011.58,0
2024-07-01,S001,Fashion,North,55,2760.06,15.0,215.94,0
2024-07-01,S002,Electronics,South,66,11803.41,15.0,1067.21,0
2024-07-01,S002,Home,South,54,2829.49,15.0,548.56,0
2024-07-01,S002,Fashion,South,61,2628.46,20.0,373.67,0
2024-07-02,S001,Electronics,North,55,14612.59,5.0,953.06,0
2024-07-02,S001,Home,North,41,3180.01,5.0,492.91,0
2024-07-02,S001,Fashion,North,71,2478.56,15.0,584.73,0
2024-07-02,S002,Electronics,South,66,13187.35,0.0,1181.01,0
2024-07-02,S002,Home,South,37,3423.41,10.0,829.46,0
2024-07-02,S002,Fashion,South,38,2645.36,15.0,315.28,0
2024-07-03,S001,Electronics,North,57,16337.83,10.0,560.87,0
2024-07-03,S001,Home,North,39,4200.02,10.0,452.94,0
2024-07-03,S001,Fashion,North,52,1927.72,20.0,578.79,0
2024-07-03,S002,Electronics,South,45,8102.76,0.0,560.56,0
2024-07-03,S002,Home,South,49,2067.05,15.0,1106.5,0
2024-07-03,S002,Fashion,South,51,4521.61,15.0,174.37,0
2024-07-04,S001,Electronics,North,33,9279.69,0.0,573.59,0
2024-07-04,S001,Home,North,51,2117.57,15.0,783.46,0
2024-07-04,S001,Fashion,North,58,2658.7,20.0,139.15,0
2024-07-04,S002,Electronics,South,49,13997.4,10.0,588.6,0
2024-07-04,S002,Home,South,54,3610.43,15.0,1047.59,0
2024-07-04,S002,Fashion,South,58,2459.5,15.0,1185.59,0
2024-07-05,S001,Electronics,North,53,7711.93,20.0,692.23,0
2024-07-05,S001,Home,North,46,4853.44,0.0,543.83,0
2024-07-05,S001,Fashion,North,46,1386.29,15.0,471.06,0
2024-07-05,S002,Electronics,South,45,10476.03,10.0,305.84,0
2024-07-05,S002,Home,South,29,1337.39,5.0,559.13,0
2024-07-05,S002,Fashion,South,48,2582.98,0.0,1148.74,0
2024-07-06,S001,Electronics,North,50,10121.04,5.0,,0
2024-07-06,S001,Home,North,44,2008.29,0.0,798.4,0
2024-07-06,S001,Fashion,North,55,1992.57,0.0,1100.37,0
2024-07-06,S002,Electronics,South,59,24314.15,0.0,1150.99,0
2024-07-06,S002,Home,South,51,4402.43,15.0,285.69,0
2024-07-06,S002,Fashion,South,64,4893.18,20.0,1128.28,0
2024-07-07,S001,Electronics,North,45,12681.21,0.0,1077.01,0
2024-07-07,S001,Home,North,44,2090.5,10.0,532.65,0
2024-07-07,S001,Fashion,North,52,4873.19,0.0,860.37,0
2024-07-07,S002,Electronics,South,43,8593.67,10.0,913.42,0
2024-07-07,S002,Home,South,38,1641.03,0.0,701.75,0
2024-07-07,S002,Fashion,South,48,4081.56,20.0,401.39,0
2024-07-08,S001,Electronics,North,42,18307.82,0.0,487.56,0
2024-07-08,S001,Home,North,37,1531.45,15.0,255.32,0
2024-07-08,S001,Fashion,North,48,3657.74,5.0,1179.38,0
2024-07-08,S002,Electronics,South,50,21663.87,0.0,311.22,0
2024-07-08,S002,Home,South,60,2321.67,15.0,1109.41,0
2024-07-08,S002,Fashion,South,48,3686.83,5.0,468.27,0
2024-07-09,S001,Electronics,North,52,14725.01,0.0,491.55,0
2024-07-09,S001,Home,North,38,2241.95,0.0,245.5,0
2024-07-09,S001,Fashion,North,57,3026.71,10.0,429.89,0
2024-07-09,S002,Electronics,South,55,16865.26,0.0,1006.4,0
2024-07-09,S002,Home,South,51,2143.42,0.0,981.03,0
2024-07-09,S002,Fashion,South,42,1374.92,5.0,859.05,0
2024-07-10,S001,Electronics,North,43,9448.57,0.0,770.79,0
2024-07-10,S001,Home,North,36,4063.18,0.0,427.77,0
2024-07-10,S001,Fashion,North,42,3934.4,10.0,106.65,0
2024-07-10,S002,Electronics,South,50,9422.58,20.0,277.86,0
2024-07-10,S002,Home,South,49,3649.92,10.0,915.72,0
2024-07-10,S002,Fashion,South,46,4752.68,0.0,315.0,0
2024-07-11,S001,Electronics,North,43,17853.77,5.0,460.62,0
2024-07-11,S001,Home,North,55,5468.34,10.0,911.72,0
2024-07-11,S001,Fashion,North,32,2721.18,5.0,154.57,0
2024-07-11,S002,Electronics,South,53,13714.12,5.0,1111.13,0
2024-07-11,S002,Home,South,34,3642.27,5.0,1157.71,0
2024-07-11,S002,Fashion,South,52,4196.55,15.0,725.85,0
2024-07-12,S001,Electronics,North,45,16859.0,5.0,476.03,0
2024-07-12,S001,Home,North,56,5006.24,10.0,1135.09,0
2024-07-12,S001,Fashion,North,53,2799.86,15.0,985.61,0
2024-07-12,S002,Electronics,South,54,18575.89,10.0,841.13,0
2024-07-12,S002,Home,South,47,3538.64,10.0,492.68,0
2024-07-12,S002,Fashion,South,39,3330.38,5.0,324.47,0
2024-07-13,S001,Electronics,North,46,14180.75,0.0,630.86,0
2024-07-13,S001,Home,North,59,5128.52,10.0,1087.75,0
2024-07-13,S001,Fashion,North,48,1371.44,5.0,377.39,0
2024-07-13,S002,Electronics,South,51,10013.77,20.0,143.19,0
2024-07-13,S002,Home,South,49,4092.08,15.0,829.64,0
2024-07-13,S002,Fashion,South,61,4748.41,15.0,760.28,0
2024-07-14,S001,Electronics,North,65,11611.02,10.0,1172.95,0
2024-07-14,S001,Home,North,42,2781.55,0.0,1087.14,0
2024-07-14,S001,Fashion,North,55,4869.01,10.0,997.32,0
2024-07-14,S002,Electronics,South,39,6755.85,15.0,474.0,0
2024-07-14,S002,Home,South,56,2534.22,15.0,954.48,0
2024-07-14,S002,Fashion,South,50,3637.16,10.0,877.26,0
2024-07-15,S001,Electronics,North,43,14238.64,0.0,316.14,0
2024-07-15,S001,Home,North,48,3232.73,10.0,1043.73,0
2024-07-15,S001,Fashion,North,58,2500.12,15.0,1148.43,0
2024-07-15,S002,Electronics,South,55,9946.15,15.0,158.11,0
2024-07-15,S002,Home,South,55,2638.37,10.0,433.05,0
2024-07-15,S002,Fashion,South,56,5422.31,10.0,517.71,0
2024-07-16,S001,Electronics,North,64,11870.53,20.0,900.39,0
2024-07-16,S001,Home,North,56,4445.16,10.0,833.35,0
2024-07-16,S001,Fashion,North,51,2102.43,10.0,638.76,0
2024-07-16,S002,Electronics,South,37,7508.81,0.0,985.69,0
2024-07-16,S002,Home,South,35,2666.59,10.0,579.87,0
2024-07-16,S002,Fashion,South,51,4235.51,20.0,481.7,0
2024-07-17,S001,Electronics,North,37,15063.35,5.0,652.61,0
2024-07-17,S001,Home,North,38,3394.46,10.0,113.2,0
2024-07-17,S001,Fashion,North,43,3402.8,0.0,633.52,0
2024-07-17,S002,Electronics,South,52,13846.73,10.0,360.27,0
2024-07-17,S002,Home,South,32,1779.09,0.0,182.39,0
2024-07-17,S002,Fashion,south,56,1663.89,15.0,655.4,0
2024-07-18,S001,Electronics,North,47,19170.28,0.0,734.49,0
2024-07-18,S001,Home,North,36,1477.23,5.0,388.65,0
2024-07-18,S001,Fashion,North,38,1889.3,10.0,593.99,0
2024-07-18,S002,Electronics,South,50,9826.02,5.0,217.29,0
2024-07-18,S002,Home,South,64,3216.2,20.0,943.26,0
2024-07-18,S002,Fashion,South,56,3455.49,10.0,793.85,0
2024-07-19,S001,Electronics,North,55,10198.18,5.0,933.55,0
2024-07-19,S001,Home,North,50,3553.16,20.0,634.2,0
2024-07-19,S001,Fashion,North,50,3736.87,0.0,701.05,0
2024-07-19,S002,Electronics,South,44,8110.41,0.0,666.22,0
2024-07-19,S002,Home,South,43,3866.42,5.0,1160.05,0
2024-07-19,S002,Fashion,South,55,1984.42,10.0,1125.82,0
2024-07-20,S001,Electronics,North,62,18716.11,15.0,739.89,0
2024-07-20,S001,Home,North,54,2454.45,10.0,1089.17,0
2024-07-20,S001,Fashion,North,49,4121.48,0.0,440.66,0
2024-07-20,S002,Electronics,South,46,17675.12,0.0,431.06,0
2024-07-20,S002,Home,South,43,2842.03,0.0,621.57,0
2024-07-20,S002,Fashion,South,50,5438.62,0.0,615.41,0
2024-07-21,S001,Electronics,North,47,13859.67,0.0,330.01,0
2024-07-21,S001,Home,North,42,1795.69,0.0,721.96,0
2024-07-21,S001,Fashion,North,63,3268.58,15.0,590.41,0
2024-07-21,S002,Electronics,South,51,22060.38,0.0,1012.52,0
2024-07-21,S002,Home,South,54,4970.35,20.0,926.57,0
2024-07-21,S002,Fashion,South,59,4823.92,5.0,403.12,0
2024-07-22,S001,Electronics,North,65,19729.19,20.0,941.85,0
2024-07-22,S001,Home,North,34,2022.67,5.0,170.17,0
2024-07-22,S001,Fashion,North,61,5276.72,20.0,434.94,0
2024-07-22,S002,Electronics,South,59,14910.77,15.0,514.92,0
2024-07-22,S002,Home,South,50,3575.02,0.0,1056.49,0
2024-07-22,S002,Fashion,South,43,3651.56,5.0,769.03,0
2024-07-23,S001,Electronics,North,42,9465.35,0.0,351.16,0
2024-07-23,S001,Home,North,30,1270.85,5.0,490.28,0
2024-07-23,S001,Fashion,North,55,3888.62,15.0,741.64,0
2024-07-23,S002,Electronics,South,48,11868.62,15.0,561.27,0
2024-07-23,S002,Home,South,46,1981.32,0.0,655.1,0
2024-07-23,S002,Fashion,South,62,3157.48,20.0,505.08,0
2024-07-24,S001,Electronics,North,62,19612.2,20.0,652.14,0
2024-07-24,S001,Home,North,59,4142.26,10.0,1050.8,0
2024-07-24,S001,Fashion,North,51,4040.7,20.0,524.66,0
2024-07-24,S002,Electronics,South,48,15764.34,0.0,628.62,0
2024-07-24,S002,Home,South,51,3668.06,15.0,558.88,0
2024-07-24,S002,Fashion,South,48,2726.75,20.0,160.07,0
2024-07-25,S001,Electronics,North,48,10023.38,10.0,419.96,0
2024-07-25,S001,Home,North,43,4183.2,5.0,241.98,0
2024-07-25,S001,Fashion,North,40,4207.76,0.0,618.79,0
2024-07-25,S002,Electronics,South,51,12689.3,20.0,477.33,0
2024-07-25,S002,Home,South,56,5649.97,15.0,297.08,0
2024-07-25,S002,Fashion,South,36,3154.92,0.0,155.19,0
2024-07-26,S001,Electronics,North,41,12557.67,0.0,410.01,0
2024-07-26,S001,Home,North,46,1842.76,5.0,766.49,0
2024-07-26,S001,Fashion,North,49,3166.73,0.0,961.85,0
2024-07-26,S002,Electronics,South,54,13855.2,10.0,689.1,0
2024-07-26,S002,Home,South,59,5724.75,15.0,1076.17,0
2024-07-26,S002,Fashion,South,45,2682.15,10.0,1158.26,0
